,FILEDATE,DISPDATE,sex,race,age,is_citizen,educ,crime,crim_hist,counsel,judge
529835,04/28/2011,07/19/2011,0.0,1.0,"(30, 50]",1.0,3.0,17.0,"(5, 6]",0,Callie V. Granade
529836,05/26/2011,07/19/2011,0.0,2.0,"(30, 50]",1.0,3.0,6.0,"(-1, 0]",0,Callie V. Granade
529837,05/26/2011,07/19/2011,0.0,2.0,"(50, 65]",1.0,1.0,9.0,"(-1, 0]",0,Callie V. Granade
529838,05/26/2011,09/26/2011,0.0,3.0,"(30, 50]",1.0,5.0,23.0,"(13, 14]",0,Callie V. Granade
529840,05/26/2011,07/19/2011,1.0,2.0,"(15, 30]",1.0,3.0,8.0,"(1, 2]",0,Callie V. Granade
529841,05/26/2011,07/15/2011,1.0,1.0,"(30, 50]",1.0,3.0,9.0,"(-1, 0]",0,Callie V. Granade
529842,05/26/2011,08/17/2011,0.0,2.0,"(30, 50]",1.0,3.0,27.0,"(0, 1]",0,Callie V. Granade
529843,05/26/2011,07/15/2011,0.0,1.0,"(30, 50]",1.0,3.0,30.0,"(7, 8]",0,Callie V. Granade
529844,06/23/2011,08/17/2011,0.0,3.0,"(15, 30]",1.0,1.0,4.0,"(1, 2]",0,Callie V. Granade
529845,06/23/2011,08/17/2011,1.0,1.0,"(15, 30]",1.0,1.0,4.0,"(-1, 0]",0,Callie V. Granade
529846,06/22/2011,08/17/2011,0.0,2.0,"(15, 30]",1.0,1.0,19.0,"(6, 7]",0,Callie V. Granade
529847,06/22/2011,09/26/2011,0.0,2.0,"(30, 50]",1.0,1.0,21.0,"(6, 7]",0,Callie V. Granade
529848,06/24/2011,08/17/2011,0.0,2.0,"(30, 50]",1.0,3.0,9.0,"(-1, 0]",0,Callie V. Granade
529849,06/22/2011,09/26/2011,0.0,1.0,"(30, 50]",1.0,5.0,4.0,"(-1, 0]",0,Callie V. Granade
529850,06/29/2011,07/13/2011,1.0,1.0,"(15, 30]",1.0,5.0,9.0,"(-1, 0]",2,Callie V. Granade
529851,07/07/2011,07/13/2011,1.0,2.0,"(30, 50]",1.0,5.0,13.0,"(-1, 0]",2,Callie V. Granade
529852,07/28/2011,10/14/2011,0.0,1.0,"(15, 30]",1.0,1.0,18.0,"(-1, 0]",0,Callie V. Granade
529853,07/28/2011,09/26/2011,1.0,2.0,"(15, 30]",1.0,1.0,11.0,"(1, 2]",0,Callie V. Granade
529854,07/28/2011,10/28/2011,0.0,1.0,"(30, 50]",1.0,6.0,5.0,"(-1, 0]",0,Callie V. Granade
529855,07/28/2011,09/26/2011,1.0,2.0,"(30, 50]",1.0,6.0,20.0,"(-1, 0]",0,Callie V. Granade
529856,07/28/2011,11/21/2011,0.0,3.0,"(30, 50]",2.0,1.0,23.0,"(-1, 0]",1,Callie V. Granade
529857,07/28/2011,10/21/2011,1.0,1.0,"(15, 30]",1.0,5.0,27.0,"(-1, 0]",6,Callie V. Granade
529858,07/28/2011,09/26/2011,0.0,2.0,"(15, 30]",1.0,1.0,25.0,"(-1, 0]",0,Callie V. Granade
529859,07/29/2011,02/22/2012,0.0,2.0,"(15, 30]",1.0,1.0,25.0,"(4, 5]",0,Callie V. Granade
529860,07/28/2011,09/26/2011,0.0,2.0,"(30, 50]",1.0,1.0,13.0,"(9, 10]",0,Callie V. Granade
529861,07/28/2011,12/21/2011,0.0,2.0,"(30, 50]",1.0,3.0,21.0,"(15, 25]",0,Callie V. Granade
529862,08/25/2011,10/25/2011,1.0,1.0,"(30, 50]",1.0,3.0,27.0,"(0, 1]",0,Callie V. Granade
529863,08/25/2011,10/21/2011,0.0,1.0,"(30, 50]",1.0,3.0,23.0,"(3, 4]",0,Callie V. Granade
529864,08/25/2011,10/25/2011,0.0,2.0,"(15, 30]",1.0,3.0,10.0,"(0, 1]",0,Callie V. Granade
529865,08/25/2011,01/09/2012,0.0,2.0,"(15, 30]",1.0,1.0,21.0,"(1, 2]",0,Callie V. Granade
529866,08/25/2011,10/21/2011,0.0,2.0,"(30, 50]",1.0,5.0,15.0,"(3, 4]",6,Callie V. Granade
529867,08/25/2011,10/21/2011,0.0,2.0,"(30, 50]",1.0,1.0,10.0,"(9, 10]",1,Callie V. Granade
529868,08/25/2011,10/21/2011,0.0,1.0,"(30, 50]",1.0,3.0,21.0,"(4, 5]",0,Callie V. Granade
529869,08/25/2011,10/27/2011,0.0,1.0,"(50, 65]",1.0,3.0,25.0,"(5, 6]",0,Callie V. Granade
529870,08/25/2011,10/21/2011,0.0,2.0,"(30, 50]",1.0,5.0,29.0,"(-1, 0]",0,Callie V. Granade
529871,08/25/2011,11/14/2011,1.0,2.0,"(15, 30]",1.0,6.0,11.0,"(0, 1]",0,Callie V. Granade
529872,08/25/2011,12/28/2011,0.0,1.0,"(15, 30]",1.0,5.0,34.0,"(-1, 0]",0,Callie V. Granade
529873,08/25/2011,12/15/2011,0.0,2.0,"(30, 50]",1.0,1.0,30.0,"(6, 7]",0,Callie V. Granade
529874,08/25/2011,11/21/2011,0.0,2.0,"(30, 50]",1.0,3.0,43.0,"(5, 6]",0,Callie V. Granade
529875,08/25/2011,02/02/2012,0.0,2.0,"(50, 65]",1.0,1.0,21.0,"(2, 3]",0,Callie V. Granade
529876,09/15/2011,10/14/2011,0.0,1.0,"(65, 80]",1.0,6.0,13.0,"(-1, 0]",2,Callie V. Granade
529877,09/15/2011,10/14/2011,0.0,1.0,"(50, 65]",1.0,1.0,11.0,"(-1, 0]",2,Callie V. Granade
529878,10/03/2011,06/01/2012,0.0,1.0,"(15, 30]",1.0,1.0,20.0,"(2, 3]",2,Callie V. Granade
529879,09/30/2011,11/14/2011,0.0,2.0,"(15, 30]",1.0,3.0,9.0,"(0, 1]",0,Callie V. Granade
529880,09/30/2011,01/17/2012,0.0,2.0,"(30, 50]",1.0,3.0,9.0,"(6, 7]",0,Callie V. Granade
529881,09/30/2011,12/15/2011,0.0,2.0,"(30, 50]",1.0,5.0,21.0,"(6, 7]",0,Callie V. Granade
529882,09/30/2011,11/22/2011,0.0,1.0,"(30, 50]",1.0,3.0,34.0,"(2, 3]",0,Callie V. Granade
529883,11/02/2011,11/14/2011,1.0,2.0,"(50, 65]",1.0,3.0,13.0,"(-1, 0]",6,Callie V. Granade
529884,10/28/2011,04/17/2012,0.0,2.0,"(30, 50]",1.0,1.0,13.0,"(12, 13]",0,Callie V. Granade
529885,10/28/2011,12/21/2011,1.0,1.0,"(30, 50]",1.0,6.0,11.0,"(-1, 0]",0,Callie V. Granade
529886,10/28/2011,12/15/2011,1.0,2.0,"(15, 30]",1.0,5.0,9.0,"(2, 3]",0,Callie V. Granade
529887,10/28/2011,12/15/2011,0.0,1.0,"(30, 50]",1.0,3.0,24.0,"(11, 12]",0,Callie V. Granade
529888,10/28/2011,01/17/2012,0.0,1.0,"(15, 30]",2.0,5.0,6.0,"(-1, 0]",2,Callie V. Granade
529889,10/28/2011,12/15/2011,1.0,1.0,"(15, 30]",3.0,5.0,6.0,"(-1, 0]",1,Callie V. Granade
529890,10/28/2011,12/15/2011,1.0,1.0,"(30, 50]",1.0,5.0,12.0,"(0, 1]",6,Callie V. Granade
529891,10/28/2011,12/22/2011,0.0,1.0,"(15, 30]",1.0,5.0,17.0,"(-1, 0]",6,Callie V. Granade
529892,11/23/2011,01/20/2012,0.0,3.0,"(15, 30]",3.0,1.0,15.0,"(-1, 0]",1,Callie V. Granade
529893,11/23/2011,01/17/2012,0.0,2.0,"(30, 50]",1.0,3.0,9.0,"(3, 4]",0,Callie V. Granade
529894,11/23/2011,02/07/2012,0.0,6.0,"(15, 30]",3.0,6.0,8.0,"(-1, 0]",0,Callie V. Granade
529895,11/23/2011,02/07/2012,1.0,3.0,"(30, 50]",1.0,1.0,11.0,"(-1, 0]",0,Callie V. Granade
529896,11/23/2011,01/17/2012,1.0,1.0,"(30, 50]",4.0,5.0,6.0,"(-1, 0]",1,Callie V. Granade
529897,11/23/2011,01/17/2012,0.0,1.0,"(30, 50]",4.0,3.0,6.0,"(-1, 0]",1,Callie V. Granade
529898,11/23/2011,01/17/2012,1.0,2.0,"(15, 30]",1.0,1.0,8.0,"(4, 5]",0,Callie V. Granade
529899,11/23/2011,01/17/2012,0.0,2.0,"(30, 50]",1.0,1.0,17.0,"(9, 10]",0,Callie V. Granade
529900,12/02/2011,12/13/2011,0.0,1.0,"(30, 50]",1.0,5.0,14.0,"(-1, 0]",2,Callie V. Granade
529901,12/28/2011,03/22/2012,0.0,1.0,"(50, 65]",1.0,5.0,19.0,"(0, 1]",0,Callie V. Granade
529902,12/28/2011,03/05/2012,1.0,2.0,"(15, 30]",1.0,1.0,15.0,"(7, 8]",0,Callie V. Granade
529903,12/28/2011,05/22/2012,0.0,2.0,"(30, 50]",1.0,1.0,17.0,"(2, 3]",0,Callie V. Granade
529904,12/28/2011,02/14/2012,0.0,2.0,"(30, 50]",1.0,3.0,23.0,"(3, 4]",0,Callie V. Granade
529905,12/28/2011,03/19/2012,0.0,2.0,"(30, 50]",1.0,3.0,17.0,"(5, 6]",0,Callie V. Granade
529906,12/28/2011,03/19/2012,0.0,2.0,"(30, 50]",2.0,1.0,23.0,"(8, 9]",0,Callie V. Granade
529907,12/28/2011,03/20/2012,0.0,2.0,"(30, 50]",1.0,1.0,25.0,"(15, 25]",0,Callie V. Granade
529908,01/26/2012,04/17/2012,0.0,1.0,"(50, 65]",1.0,3.0,13.0,"(11, 12]",0,Callie V. Granade
529909,01/26/2012,03/19/2012,0.0,2.0,"(30, 50]",1.0,3.0,13.0,"(-1, 0]",0,Callie V. Granade
529910,01/26/2012,03/20/2012,0.0,2.0,"(15, 30]",1.0,1.0,12.0,"(-1, 0]",0,Callie V. Granade
529911,01/26/2012,03/19/2012,1.0,2.0,"(30, 50]",1.0,5.0,9.0,"(-1, 0]",0,Callie V. Granade
529912,02/01/2012,02/15/2012,0.0,6.0,"(15, 30]",1.0,6.0,12.0,"(-1, 0]",2,Callie V. Granade
529913,03/01/2012,04/17/2012,0.0,2.0,"(30, 50]",1.0,3.0,9.0,"(0, 1]",0,Callie V. Granade
529914,03/01/2012,05/30/2012,0.0,2.0,"(30, 50]",1.0,1.0,23.0,"(2, 3]",0,Callie V. Granade
529915,03/01/2012,03/04/2013,0.0,2.0,"(15, 30]",1.0,1.0,19.0,"(1, 2]",0,Callie V. Granade
529916,03/01/2012,04/17/2012,1.0,2.0,"(30, 50]",1.0,5.0,9.0,"(-1, 0]",0,Callie V. Granade
529917,03/01/2012,04/17/2012,0.0,1.0,"(50, 65]",1.0,5.0,13.0,"(5, 6]",1,Callie V. Granade
529918,03/01/2012,07/09/2012,0.0,2.0,"(30, 50]",1.0,1.0,33.0,"(11, 12]",0,Callie V. Granade
529919,03/01/2012,09/17/2012,0.0,2.0,"(30, 50]",1.0,1.0,17.0,"(3, 4]",0,Callie V. Granade
529920,03/01/2012,04/17/2012,0.0,1.0,"(50, 65]",1.0,3.0,12.0,"(0, 1]",0,Callie V. Granade
529921,03/01/2012,05/22/2012,0.0,1.0,"(50, 65]",1.0,5.0,19.0,"(12, 13]",0,Callie V. Granade
529922,03/01/2012,07/11/2012,0.0,1.0,"(50, 65]",4.0,3.0,10.0,"(-1, 0]",2,Callie V. Granade
529923,03/29/2012,07/03/2012,0.0,2.0,"(30, 50]",1.0,1.0,13.0,"(-1, 0]",0,Callie V. Granade
529925,03/29/2012,07/27/2012,1.0,2.0,"(30, 50]",1.0,5.0,7.0,"(-1, 0]",0,Callie V. Granade
529926,03/29/2012,06/18/2012,0.0,2.0,"(15, 30]",1.0,5.0,13.0,"(4, 5]",0,Callie V. Granade
529927,04/26/2012,06/22/2012,1.0,2.0,"(15, 30]",1.0,5.0,8.0,"(-1, 0]",0,Callie V. Granade
529929,05/30/2012,08/15/2012,0.0,3.0,"(30, 50]",3.0,3.0,6.0,"(-1, 0]",0,Callie V. Granade
529930,05/30/2012,07/23/2012,0.0,1.0,"(30, 50]",1.0,3.0,12.0,"(15, 25]",0,Callie V. Granade
529931,05/30/2012,08/20/2012,0.0,1.0,"(50, 65]",1.0,1.0,29.0,"(-1, 0]",6,Callie V. Granade
529932,06/28/2012,02/20/2013,0.0,1.0,"(30, 50]",1.0,3.0,12.0,"(25, 1000]",0,Callie V. Granade
529933,06/28/2012,08/13/2012,0.0,2.0,"(30, 50]",1.0,3.0,21.0,"(1, 2]",0,Callie V. Granade
529934,06/28/2012,12/12/2012,0.0,1.0,"(50, 65]",1.0,5.0,18.0,"(-1, 0]",0,Callie V. Granade
529935,06/28/2012,12/12/2012,0.0,1.0,"(30, 50]",1.0,5.0,18.0,"(-1, 0]",0,Callie V. Granade
529936,06/28/2012,08/13/2012,0.0,1.0,"(15, 30]",1.0,5.0,21.0,"(-1, 0]",0,Callie V. Granade
529937,06/28/2012,10/22/2012,0.0,2.0,"(15, 30]",1.0,1.0,13.0,"(2, 3]",0,Callie V. Granade
529938,06/28/2012,10/18/2012,0.0,1.0,"(30, 50]",1.0,3.0,40.0,"(1, 2]",0,Callie V. Granade
529939,07/26/2012,01/14/2013,0.0,2.0,"(30, 50]",1.0,1.0,17.0,"(15, 25]",0,Callie V. Granade
529940,07/26/2012,01/02/2013,0.0,2.0,"(15, 30]",1.0,1.0,25.0,"(7, 8]",0,Callie V. Granade
529941,07/26/2012,01/10/2013,0.0,2.0,"(30, 50]",1.0,1.0,32.0,"(3, 4]",0,Callie V. Granade
529942,07/26/2012,12/18/2012,0.0,2.0,"(30, 50]",1.0,1.0,29.0,"(5, 6]",0,Callie V. Granade
529943,07/26/2012,01/25/2013,1.0,2.0,"(15, 30]",2.0,6.0,10.0,"(-1, 0]",0,Callie V. Granade
529944,07/26/2012,01/25/2013,0.0,2.0,"(30, 50]",1.0,5.0,8.0,"(8, 9]",0,Callie V. Granade
529945,07/26/2012,09/17/2012,0.0,1.0,"(30, 50]",1.0,3.0,13.0,"(4, 5]",0,Callie V. Granade
529946,07/26/2012,09/17/2012,0.0,1.0,"(15, 30]",1.0,1.0,25.0,"(6, 7]",0,Callie V. Granade
529947,07/26/2012,11/20/2012,0.0,2.0,"(30, 50]",1.0,3.0,13.0,"(9, 10]",0,Callie V. Granade
529948,07/26/2012,09/17/2012,1.0,2.0,"(15, 30]",1.0,5.0,8.0,"(0, 1]",0,Callie V. Granade
529949,07/26/2012,09/18/2012,1.0,2.0,"(30, 50]",1.0,1.0,7.0,"(3, 4]",0,Callie V. Granade
529950,09/06/2012,11/20/2012,0.0,1.0,"(50, 65]",1.0,5.0,13.0,"(5, 6]",0,Callie V. Granade
529951,09/06/2012,12/18/2012,1.0,2.0,"(15, 30]",1.0,3.0,8.0,"(-1, 0]",0,Callie V. Granade
529952,09/06/2012,11/27/2012,0.0,2.0,"(30, 50]",1.0,3.0,9.0,"(4, 5]",0,Callie V. Granade
529953,09/06/2012,01/24/2013,0.0,2.0,"(50, 65]",1.0,3.0,13.0,"(-1, 0]",6,Callie V. Granade
529954,09/06/2012,11/21/2012,0.0,2.0,"(30, 50]",1.0,3.0,19.0,"(4, 5]",0,Callie V. Granade
529955,09/06/2012,10/18/2012,0.0,1.0,"(30, 50]",1.0,1.0,15.0,"(-1, 0]",0,Callie V. Granade
529956,09/06/2012,11/13/2012,1.0,1.0,"(30, 50]",1.0,5.0,18.0,"(-1, 0]",0,Callie V. Granade
529957,09/06/2012,02/14/2013,0.0,1.0,"(50, 65]",1.0,5.0,25.0,"(-1, 0]",0,Callie V. Granade
529958,09/27/2012,11/20/2012,0.0,1.0,"(15, 30]",1.0,1.0,21.0,"(-1, 0]",0,Callie V. Granade
529959,09/27/2012,03/13/2013,0.0,2.0,"(15, 30]",1.0,3.0,12.0,"(0, 1]",0,Callie V. Granade
529960,09/27/2012,12/03/2012,1.0,1.0,"(30, 50]",1.0,5.0,15.0,"(-1, 0]",0,Callie V. Granade
529961,10/25/2012,12/20/2012,0.0,1.0,"(30, 50]",1.0,3.0,23.0,"(2, 3]",0,Callie V. Granade
529962,10/25/2012,12/18/2012,1.0,2.0,"(30, 50]",1.0,3.0,10.0,"(0, 1]",0,Callie V. Granade
529964,10/25/2012,12/18/2012,0.0,3.0,"(30, 50]",1.0,3.0,19.0,"(10, 11]",1,Callie V. Granade
529965,10/25/2012,12/28/2012,0.0,1.0,"(15, 30]",1.0,3.0,37.0,"(-1, 0]",0,Callie V. Granade
529966,11/28/2012,01/30/2013,0.0,6.0,"(50, 65]",1.0,6.0,19.0,"(-1, 0]",0,Callie V. Granade
529967,11/28/2012,02/22/2013,1.0,6.0,"(50, 65]",2.0,1.0,7.0,"(-1, 0]",0,Callie V. Granade
529968,11/28/2012,01/30/2013,0.0,6.0,"(30, 50]",1.0,3.0,17.0,"(-1, 0]",0,Callie V. Granade
529969,11/28/2012,01/30/2013,0.0,6.0,"(30, 50]",3.0,5.0,17.0,"(-1, 0]",0,Callie V. Granade
529970,11/28/2012,09/18/2014,0.0,1.0,"(30, 50]",1.0,1.0,13.0,"(7, 8]",0,Callie V. Granade
529971,11/28/2012,01/28/2013,0.0,2.0,"(30, 50]",1.0,5.0,8.0,"(0, 1]",0,Callie V. Granade
529972,11/28/2012,02/13/2013,0.0,1.0,"(30, 50]",1.0,1.0,13.0,"(1, 2]",0,Callie V. Granade
529973,11/28/2012,05/23/2013,0.0,2.0,"(50, 65]",1.0,3.0,23.0,"(5, 6]",0,Callie V. Granade
529974,11/28/2012,01/24/2013,0.0,2.0,"(30, 50]",1.0,1.0,9.0,"(14, 15]",0,Callie V. Granade
529975,11/28/2012,01/30/2013,0.0,1.0,"(30, 50]",1.0,6.0,17.0,"(-1, 0]",0,Callie V. Granade
529976,12/27/2012,03/21/2013,0.0,2.0,"(15, 30]",1.0,3.0,2.0,"(3, 4]",1,Callie V. Granade
529977,12/27/2012,03/21/2013,0.0,2.0,"(15, 30]",1.0,3.0,13.0,"(2, 3]",1,Callie V. Granade
529978,12/27/2012,02/18/2014,0.0,1.0,"(50, 65]",1.0,1.0,12.0,"(1, 2]",0,Callie V. Granade
529979,12/27/2012,04/29/2013,0.0,1.0,"(50, 65]",1.0,5.0,35.0,"(3, 4]",0,Callie V. Granade
529980,12/27/2012,02/20/2013,0.0,1.0,"(15, 30]",1.0,3.0,15.0,"(3, 4]",0,Callie V. Granade
529981,12/27/2012,02/21/2013,1.0,1.0,"(30, 50]",1.0,3.0,13.0,"(-1, 0]",0,Callie V. Granade
529982,12/27/2012,02/20/2013,0.0,2.0,"(30, 50]",1.0,3.0,21.0,"(7, 8]",0,Callie V. Granade
529983,12/27/2012,02/15/2013,1.0,2.0,"(65, 80]",1.0,3.0,13.0,"(-1, 0]",0,Callie V. Granade
529984,12/27/2012,02/20/2013,0.0,2.0,"(15, 30]",1.0,3.0,10.0,"(-1, 0]",0,Callie V. Granade
529985,12/27/2012,02/20/2013,0.0,1.0,"(30, 50]",1.0,3.0,15.0,"(2, 3]",0,Callie V. Granade
529986,12/27/2012,02/13/2013,0.0,2.0,"(30, 50]",1.0,5.0,6.0,"(9, 10]",1,Callie V. Granade
529988,01/31/2013,04/15/2013,1.0,2.0,"(30, 50]",1.0,5.0,9.0,"(-1, 0]",0,Callie V. Granade
529989,01/31/2013,05/22/2013,0.0,1.0,"(50, 65]",1.0,6.0,40.0,"(-1, 0]",0,Callie V. Granade
529990,01/31/2013,04/15/2013,0.0,1.0,"(30, 50]",1.0,5.0,13.0,"(-1, 0]",0,Callie V. Granade
529991,02/27/2013,04/15/2013,0.0,2.0,"(50, 65]",1.0,3.0,12.0,"(-1, 0]",0,Callie V. Granade
529992,02/27/2013,04/15/2013,0.0,1.0,"(30, 50]",1.0,3.0,37.0,"(3, 4]",0,Callie V. Granade
529993,02/27/2013,04/15/2013,0.0,1.0,"(65, 80]",1.0,3.0,6.0,"(-1, 0]",0,Callie V. Granade
529994,03/28/2013,05/23/2013,0.0,2.0,"(30, 50]",1.0,1.0,17.0,"(7, 8]",0,Callie V. Granade
529995,03/28/2013,05/23/2013,0.0,2.0,"(30, 50]",1.0,3.0,23.0,"(6, 7]",0,Callie V. Granade
529996,03/28/2013,05/23/2013,0.0,2.0,"(30, 50]",1.0,3.0,29.0,"(12, 13]",0,Callie V. Granade
529997,03/28/2013,05/28/2013,0.0,2.0,"(15, 30]",1.0,3.0,15.0,"(7, 8]",0,Callie V. Granade
529998,03/28/2013,05/28/2013,0.0,2.0,"(30, 50]",1.0,1.0,12.0,"(5, 6]",0,Callie V. Granade
529999,03/28/2013,06/19/2013,0.0,1.0,"(30, 50]",1.0,5.0,12.0,"(11, 12]",0,Callie V. Granade
530000,03/28/2013,05/23/2013,0.0,2.0,"(15, 30]",1.0,5.0,5.0,"(8, 9]",0,Callie V. Granade
530001,03/28/2013,08/22/2013,0.0,1.0,"(30, 50]",1.0,3.0,13.0,"(10, 11]",0,Callie V. Granade
530002,03/28/2013,05/24/2013,0.0,1.0,"(15, 30]",1.0,3.0,12.0,"(-1, 0]",0,Callie V. Granade
530003,03/28/2013,05/24/2013,1.0,1.0,"(15, 30]",1.0,3.0,12.0,"(-1, 0]",0,Callie V. Granade
530005,03/28/2013,05/24/2013,0.0,1.0,"(50, 65]",1.0,1.0,10.0,"(2, 3]",0,Callie V. Granade
530006,03/28/2013,05/28/2013,0.0,1.0,"(15, 30]",1.0,3.0,6.0,"(-1, 0]",0,Callie V. Granade
530007,03/28/2013,05/28/2013,1.0,1.0,"(15, 30]",2.0,6.0,6.0,"(-1, 0]",0,Callie V. Granade
530008,04/25/2013,11/18/2013,1.0,2.0,"(30, 50]",1.0,5.0,9.0,"(0, 1]",0,Callie V. Granade
530009,04/25/2013,07/15/2013,0.0,2.0,"(30, 50]",1.0,1.0,19.0,"(5, 6]",0,Callie V. Granade
530010,04/25/2013,07/30/2013,0.0,2.0,"(50, 65]",1.0,5.0,28.0,"(11, 12]",0,Callie V. Granade
530011,04/25/2013,06/19/2013,0.0,6.0,"(30, 50]",1.0,1.0,31.0,"(11, 12]",0,Callie V. Granade
530012,05/30/2013,08/22/2013,1.0,2.0,"(15, 30]",1.0,3.0,8.0,"(-1, 0]",0,Callie V. Granade
530013,05/30/2013,07/16/2013,1.0,1.0,"(50, 65]",1.0,3.0,6.0,"(-1, 0]",0,Callie V. Granade
530014,05/30/2013,09/24/2013,0.0,6.0,"(30, 50]",3.0,5.0,13.0,"(0, 1]",6,Callie V. Granade
530015,05/30/2013,07/15/2013,1.0,1.0,"(15, 30]",1.0,3.0,4.0,"(1, 2]",0,Callie V. Granade
530016,05/30/2013,07/15/2013,0.0,1.0,"(30, 50]",1.0,3.0,4.0,"(3, 4]",0,Callie V. Granade
530017,05/30/2013,07/15/2013,0.0,1.0,"(30, 50]",1.0,3.0,6.0,"(6, 7]",0,Callie V. Granade
530018,06/18/2013,07/09/2013,0.0,1.0,"(50, 65]",1.0,3.0,22.0,"(-1, 0]",6,Callie V. Granade
530019,06/27/2013,08/22/2013,0.0,1.0,"(15, 30]",1.0,5.0,11.0,"(-1, 0]",0,Callie V. Granade
530020,07/25/2013,12/10/2014,0.0,1.0,"(15, 30]",1.0,3.0,9.0,"(-1, 0]",0,Callie V. Granade
530021,07/25/2013,09/23/2013,1.0,1.0,"(15, 30]",1.0,3.0,13.0,"(-1, 0]",0,Callie V. Granade
530022,07/25/2013,09/23/2013,0.0,1.0,"(15, 30]",1.0,6.0,13.0,"(-1, 0]",0,Callie V. Granade
530023,07/25/2013,09/25/2013,0.0,1.0,"(15, 30]",1.0,3.0,15.0,"(-1, 0]",0,Callie V. Granade
530025,07/25/2013,09/17/2013,0.0,6.0,"(65, 80]",1.0,3.0,13.0,"(5, 6]",0,Callie V. Granade
530026,07/25/2013,10/22/2013,0.0,1.0,"(30, 50]",1.0,3.0,20.0,"(2, 3]",1,Callie V. Granade
530027,07/25/2013,09/17/2013,0.0,2.0,"(30, 50]",1.0,3.0,8.0,"(-1, 0]",0,Callie V. Granade
530028,07/25/2013,09/17/2013,0.0,2.0,"(15, 30]",1.0,1.0,17.0,"(4, 5]",0,Callie V. Granade
530029,08/23/2013,09/16/2013,0.0,6.0,"(50, 65]",1.0,6.0,10.0,"(-1, 0]",2,Callie V. Granade
530030,08/29/2013,11/18/2013,1.0,3.0,"(30, 50]",3.0,3.0,6.0,"(-1, 0]",0,Callie V. Granade
530031,08/29/2013,04/23/2015,0.0,2.0,"(30, 50]",1.0,1.0,29.0,"(5, 6]",0,Callie V. Granade
530032,08/29/2013,12/17/2013,0.0,2.0,"(15, 30]",1.0,1.0,13.0,"(5, 6]",0,Callie V. Granade
530033,09/25/2013,12/19/2013,0.0,1.0,"(50, 65]",1.0,6.0,23.0,"(-1, 0]",0,Callie V. Granade
530034,09/25/2013,11/21/2013,0.0,1.0,"(15, 30]",1.0,3.0,21.0,"(7, 8]",0,Callie V. Granade
530035,10/31/2013,02/21/2014,0.0,1.0,"(30, 50]",1.0,5.0,6.0,"(1, 2]",0,Callie V. Granade
530036,10/31/2013,02/20/2014,0.0,1.0,"(30, 50]",1.0,5.0,10.0,"(-1, 0]",0,Callie V. Granade
530037,10/31/2013,02/18/2014,0.0,1.0,"(30, 50]",1.0,1.0,8.0,"(8, 9]",0,Callie V. Granade
530038,10/31/2013,12/19/2013,0.0,2.0,"(30, 50]",1.0,3.0,19.0,"(5, 6]",0,Callie V. Granade
530039,10/31/2013,09/18/2014,0.0,2.0,"(30, 50]",1.0,1.0,21.0,"(13, 14]",0,Callie V. Granade
530040,11/20/2013,01/21/2014,0.0,2.0,"(30, 50]",1.0,6.0,11.0,"(-1, 0]",0,Callie V. Granade
530041,11/20/2013,01/21/2014,0.0,1.0,"(30, 50]",1.0,3.0,8.0,"(-1, 0]",0,Callie V. Granade
530042,11/20/2013,01/21/2014,0.0,2.0,"(30, 50]",1.0,5.0,11.0,"(1, 2]",0,Callie V. Granade
530043,12/30/2013,03/18/2014,0.0,2.0,"(30, 50]",1.0,3.0,29.0,"(14, 15]",0,Callie V. Granade
530044,12/30/2013,03/18/2014,0.0,2.0,"(15, 30]",1.0,3.0,30.0,"(3, 4]",0,Callie V. Granade
530045,12/30/2013,04/15/2014,0.0,2.0,"(30, 50]",1.0,3.0,34.0,"(8, 9]",6,Callie V. Granade
530046,12/30/2013,02/18/2014,1.0,1.0,"(30, 50]",1.0,3.0,13.0,"(-1, 0]",0,Callie V. Granade
530047,12/30/2013,02/18/2014,0.0,1.0,"(50, 65]",1.0,1.0,23.0,"(8, 9]",0,Callie V. Granade
530048,12/30/2013,03/18/2014,0.0,1.0,"(15, 30]",1.0,3.0,9.0,"(13, 14]",0,Callie V. Granade
530049,01/31/2014,04/21/2014,0.0,1.0,"(30, 50]",1.0,3.0,22.0,"(12, 13]",0,Callie V. Granade
530050,01/31/2014,03/19/2014,0.0,6.0,"(30, 50]",2.0,3.0,8.0,"(-1, 0]",0,Callie V. Granade
530051,01/31/2014,03/19/2014,1.0,6.0,"(30, 50]",1.0,1.0,18.0,"(-1, 0]",0,Callie V. Granade
530052,01/31/2014,08/18/2014,0.0,2.0,"(30, 50]",1.0,1.0,21.0,"(4, 5]",0,Callie V. Granade
530053,01/31/2014,05/22/2014,0.0,1.0,"(30, 50]",1.0,3.0,13.0,"(2, 3]",0,Callie V. Granade
530054,01/31/2014,06/24/2014,1.0,2.0,"(30, 50]",1.0,5.0,10.0,"(-1, 0]",0,Callie V. Granade
530055,01/31/2014,03/18/2014,0.0,2.0,"(50, 65]",1.0,1.0,11.0,"(-1, 0]",0,Callie V. Granade
530056,01/31/2014,03/18/2014,0.0,2.0,"(30, 50]",1.0,3.0,31.0,"(10, 11]",0,Callie V. Granade
530057,01/31/2014,04/17/2014,0.0,1.0,"(65, 80]",1.0,3.0,30.0,"(2, 3]",0,Callie V. Granade
